Record Length,Analog:7000
Sample Interval,CH:0.0000010000000
Vertical Units,CH1:V CH2:V,,,
Vertical Scale,CH1:+2.000000E+00 CH2:+2.000000E+00,,,
Vertical Offset,CH1:+0.000000E+00 CH2:+0.000000E+00,,,
Horizontal Units,us,,,
Horizontal Scale,500.0000000000,,,
Model Number,SDS1104X-E,,,
Serial Number,SDSMMEBX4R2043,,,
Software Version,8.1.6.1.35R2,,,
Source,CH1,CH2
Second,Volt,Volt
-2.282000E-03,-6.080000E+00,-2.640000E+00
-2.281000E-03,-6.080000E+00,-2.800000E+00
-2.280000E-03,-6.080000E+00,-2.800000E+00
-2.279000E-03,-6.080000E+00,-2.720000E+00
-2.278000E-03,-6.080000E+00,-2.880000E+00
-2.277000E-03,-6.080000E+00,-2.880000E+00
-2.276000E-03,-6.000000E+00,-2.880000E+00
-2.275000E-03,-6.000000E+00,-2.960000E+00
-2.274000E-03,-6.000000E+00,-2.960000E+00
-2.273000E-03,-6.000000E+00,-3.040000E+00
-2.272000E-03,-6.080000E+00,-3.040000E+00
-2.271000E-03,-6.080000E+00,-3.120000E+00
-2.270000E-03,-6.000000E+00,-3.120000E+00
-2.269000E-03,-5.920000E+00,-3.120000E+00
-2.268000E-03,-5.920000E+00,-3.200000E+00
-2.267000E-03,-5.920000E+00,-3.200000E+00
-2.266000E-03,-5.920000E+00,-3.200000E+00
-2.265000E-03,-5.920000E+00,-3.280000E+00
-2.264000E-03,-5.920000E+00,-3.280000E+00
-2.263000E-03,-5.920000E+00,-3.360000E+00
-2.262000E-03,-5.840000E+00,-3.360000E+00
-2.261000E-03,-5.920000E+00,-3.440000E+00
-2.260000E-03,-5.840000E+00,-3.440000E+00
-2.259000E-03,-5.840000E+00,-3.440000E+00
-2.258000E-03,-5.920000E+00,-3.520000E+00
-2.257000E-03,-5.840000E+00,-3.520000E+00
-2.256000E-03,-5.760000E+00,-3.600000E+00
-2.255000E-03,-5.760000E+00,-3.600000E+00
-2.254000E-03,-5.760000E+00,-3.600000E+00
-2.253000E-03,-5.680000E+00,-3.680000E+00
-2.252000E-03,-5.760000E+00,-3.680000E+00
-2.251000E-03,-5.680000E+00,-3.680000E+00
-2.250000E-03,-5.680000E+00,-3.760000E+00
-2.249000E-03,-5.680000E+00,-3.760000E+00
-2.248000E-03,-5.680000E+00,-3.840000E+00
-2.247000E-03,-5.600000E+00,-3.840000E+00
-2.246000E-03,-5.600000E+00,-3.840000E+00
-2.245000E-03,-5.600000E+00,-3.920000E+00
-2.244000E-03,-5.600000E+00,-3.920000E+00
-2.243000E-03,-5.520000E+00,-3.920000E+00
-2.242000E-03,-5.600000E+00,-4.000000E+00
-2.241000E-03,-5.520000E+00,-4.000000E+00
-2.240000E-03,-5.520000E+00,-4.000000E+00
-2.239000E-03,-5.440000E+00,-4.080000E+00
-2.238000E-03,-5.520000E+00,-4.080000E+00
-2.237000E-03,-5.440000E+00,-4.160000E+00
-2.236000E-03,-5.440000E+00,-4.160000E+00
-2.235000E-03,-5.440000E+00,-4.240000E+00
-2.234000E-03,-5.440000E+00,-4.160000E+00
-2.233000E-03,-5.440000E+00,-4.240000E+00
-2.232000E-03,-5.440000E+00,-4.320000E+00
-2.231000E-03,-5.360000E+00,-4.320000E+00
-2.230000E-03,-5.440000E+00,-4.320000E+00
-2.229000E-03,-5.280000E+00,-4.320000E+00
-2.228000E-03,-5.280000E+00,-4.400000E+00
-2.227000E-03,-5.360000E+00,-4.400000E+00
-2.226000E-03,-5.280000E+00,-4.480000E+00
-2.225000E-03,-5.200000E+00,-4.480000E+00
-2.224000E-03,-5.200000E+00,-4.480000E+00
-2.223000E-03,-5.200000E+00,-4.560000E+00
-2.222000E-03,-5.200000E+00,-4.560000E+00
-2.221000E-03,-5.200000E+00,-4.560000E+00
-2.220000E-03,-5.200000E+00,-4.640000E+00
-2.219000E-03,-5.120000E+00,-4.640000E+00
-2.218000E-03,-5.120000E+00,-4.720000E+00
-2.217000E-03,-5.120000E+00,-4.720000E+00
-2.216000E-03,-5.120000E+00,-4.720000E+00
-2.215000E-03,-5.120000E+00,-4.720000E+00
-2.214000E-03,-5.040000E+00,-4.800000E+00
-2.213000E-03,-4.960000E+00,-4.800000E+00
-2.212000E-03,-4.960000E+00,-4.800000E+00
-2.211000E-03,-4.960000E+00,-4.880000E+00
-2.210000E-03,-4.960000E+00,-4.880000E+00
-2.209000E-03,-4.960000E+00,-4.880000E+00
-2.208000E-03,-5.040000E+00,-4.960000E+00
-2.207000E-03,-4.880000E+00,-4.960000E+00
-2.206000E-03,-4.880000E+00,-4.960000E+00
-2.205000E-03,-4.800000E+00,-4.960000E+00
-2.204000E-03,-4.880000E+00,-5.040000E+00
-2.203000E-03,-4.880000E+00,-5.040000E+00
-2.202000E-03,-4.880000E+00,-5.120000E+00
-2.201000E-03,-4.720000E+00,-5.120000E+00
-2.200000E-03,-4.720000E+00,-5.120000E+00
-2.199000E-03,-4.720000E+00,-5.120000E+00
-2.198000E-03,-4.640000E+00,-5.200000E+00
-2.197000E-03,-4.560000E+00,-5.200000E+00
-2.196000E-03,-4.560000E+00,-5.200000E+00
-2.195000E-03,-4.560000E+00,-5.280000E+00
-2.194000E-03,-4.480000E+00,-5.280000E+00
-2.193000E-03,-4.480000E+00,-5.280000E+00
-2.192000E-03,-4.400000E+00,-5.360000E+00
-2.191000E-03,-4.400000E+00,-5.360000E+00
-2.190000E-03,-4.400000E+00,-5.360000E+00
-2.189000E-03,-4.320000E+00,-5.360000E+00
-2.188000E-03,-4.320000E+00,-5.440000E+00
-2.187000E-03,-4.320000E+00,-5.440000E+00
-2.186000E-03,-4.240000E+00,-5.440000E+00
-2.185000E-03,-4.240000E+00,-5.440000E+00
-2.184000E-03,-4.160000E+00,-5.520000E+00
-2.183000E-03,-4.080000E+00,-5.520000E+00
-2.182000E-03,-4.080000E+00,-5.520000E+00
-2.181000E-03,-4.080000E+00,-5.600000E+00
-2.180000E-03,-4.000000E+00,-5.600000E+00
-2.179000E-03,-4.000000E+00,-5.600000E+00
-2.178000E-03,-3.920000E+00,-5.600000E+00
-2.177000E-03,-3.920000E+00,-5.680000E+00
-2.176000E-03,-3.920000E+00,-5.680000E+00
-2.175000E-03,-3.840000E+00,-5.680000E+00
-2.174000E-03,-3.840000E+00,-5.680000E+00
-2.173000E-03,-3.760000E+00,-5.680000E+00
-2.172000E-03,-3.760000E+00,-5.760000E+00
-2.171000E-03,-3.760000E+00,-5.760000E+00
-2.170000E-03,-3.680000E+00,-5.840000E+00
-2.169000E-03,-3.680000E+00,-5.760000E+00
-2.168000E-03,-3.600000E+00,-5.840000E+00
-2.167000E-03,-3.600000E+00,-5.840000E+00
-2.166000E-03,-3.600000E+00,-5.920000E+00
-2.165000E-03,-3.520000E+00,-5.920000E+00
-2.164000E-03,-3.520000E+00,-5.920000E+00
-2.163000E-03,-3.440000E+00,-5.920000E+00
-2.162000E-03,-3.440000E+00,-5.920000E+00
-2.161000E-03,-3.360000E+00,-6.000000E+00
-2.160000E-03,-3.360000E+00,-6.000000E+00
-2.159000E-03,-3.280000E+00,-6.000000E+00
-2.158000E-03,-3.280000E+00,-6.000000E+00
-2.157000E-03,-3.280000E+00,-6.000000E+00
-2.156000E-03,-3.200000E+00,-6.080000E+00
-2.155000E-03,-3.200000E+00,-6.080000E+00
-2.154000E-03,-3.120000E+00,-6.080000E+00
-2.153000E-03,-3.120000E+00,-6.080000E+00
-2.152000E-03,-3.040000E+00,-6.080000E+00
-2.151000E-03,-3.040000E+00,-6.160000E+00
-2.150000E-03,-3.040000E+00,-6.160000E+00
-2.149000E-03,-2.880000E+00,-6.160000E+00
-2.148000E-03,-2.960000E+00,-6.240000E+00
-2.147000E-03,-2.880000E+00,-6.160000E+00
-2.146000E-03,-2.880000E+00,-6.240000E+00
-2.145000E-03,-2.800000E+00,-6.240000E+00
-2.144000E-03,-2.800000E+00,-6.240000E+00
-2.143000E-03,-2.720000E+00,-6.240000E+00
-2.142000E-03,-2.640000E+00,-6.240000E+00
-2.141000E-03,-2.720000E+00,-6.240000E+00
-2.140000E-03,-2.560000E+00,-6.320000E+00
-2.139000E-03,-2.640000E+00,-6.320000E+00
-2.138000E-03,-2.560000E+00,-6.320000E+00
-2.137000E-03,-2.480000E+00,-6.400000E+00
-2.136000E-03,-2.480000E+00,-6.320000E+00
-2.135000E-03,-2.400000E+00,-6.400000E+00
-2.134000E-03,-2.320000E+00,-6.400000E+00
-2.133000E-03,-2.400000E+00,-6.400000E+00
-2.132000E-03,-2.240000E+00,-6.400000E+00
-2.131000E-03,-2.240000E+00,-6.400000E+00
-2.130000E-03,-2.160000E+00,-6.400000E+00
-2.129000E-03,-2.160000E+00,-6.400000E+00
-2.128000E-03,-2.160000E+00,-6.480000E+00
-2.127000E-03,-2.160000E+00,-6.480000E+00
-2.126000E-03,-2.160000E+00,-6.480000E+00
-2.125000E-03,-2.000000E+00,-6.480000E+00
-2.124000E-03,-2.000000E+00,-6.480000E+00
-2.123000E-03,-1.920000E+00,-6.480000E+00
-2.122000E-03,-1.920000E+00,-6.480000E+00
-2.121000E-03,-1.840000E+00,-6.560000E+00
-2.120000E-03,-1.840000E+00,-6.560000E+00
-2.119000E-03,-1.760000E+00,-6.560000E+00
-2.118000E-03,-1.760000E+00,-6.560000E+00
-2.117000E-03,-1.680000E+00,-6.560000E+00
-2.116000E-03,-1.680000E+00,-6.560000E+00
-2.115000E-03,-1.680000E+00,-6.560000E+00
-2.114000E-03,-1.600000E+00,-6.560000E+00
-2.113000E-03,-1.600000E+00,-6.640000E+00
-2.112000E-03,-1.520000E+00,-6.560000E+00
-2.111000E-03,-1.520000E+00,-6.560000E+00
-2.110000E-03,-1.440000E+00,-6.640000E+00
-2.109000E-03,-1.440000E+00,-6.640000E+00
-2.108000E-03,-1.360000E+00,-6.640000E+00
-2.107000E-03,-1.360000E+00,-6.640000E+00
-2.106000E-03,-1.280000E+00,-6.640000E+00
-2.105000E-03,-1.200000E+00,-6.640000E+00
-2.104000E-03,-1.200000E+00,-6.640000E+00
-2.103000E-03,-1.200000E+00,-6.640000E+00
-2.102000E-03,-1.120000E+00,-6.640000E+00
-2.101000E-03,-1.120000E+00,-6.720000E+00
-2.100000E-03,-1.040000E+00,-6.720000E+00
-2.099000E-03,-1.040000E+00,-6.720000E+00
-2.098000E-03,-9.600000E-01,-6.720000E+00
-2.097000E-03,-8.800000E-01,-6.720000E+00
-2.096000E-03,-8.800000E-01,-6.720000E+00
-2.095000E-03,-8.000000E-01,-6.720000E+00
-2.094000E-03,-8.000000E-01,-6.720000E+00
-2.093000E-03,-8.000000E-01,-6.720000E+00
-2.092000E-03,-7.200000E-01,-6.720000E+00
-2.091000E-03,-7.200000E-01,-6.720000E+00
-2.090000E-03,-6.400000E-01,-6.720000E+00
-2.089000E-03,-6.400000E-01,-6.720000E+00
-2.088000E-03,-5.600000E-01,-6.720000E+00
-2.087000E-03,-4.800000E-01,-6.720000E+00
-2.086000E-03,-4.800000E-01,-6.720000E+00
-2.085000E-03,-4.800000E-01,-6.720000E+00
-2.084000E-03,-4.000000E-01,-6.720000E+00
-2.083000E-03,-3.200000E-01,-6.720000E+00
-2.082000E-03,-3.200000E-01,-6.720000E+00
-2.081000E-03,-2.400000E-01,-6.720000E+00
-2.080000E-03,-2.400000E-01,-6.800000E+00
-2.079000E-03,-2.400000E-01,-6.720000E+00
-2.078000E-03,-1.600000E-01,-6.800000E+00
-2.077000E-03,-8.000000E-02,-6.720000E+00
-2.076000E-03,-8.000000E-02,-6.720000E+00
-2.075000E-03,+0.000000E+00,-6.720000E+00
-2.074000E-03,+0.000000E+00,-6.800000E+00
-2.073000E-03,+8.000000E-02,-6.800000E+00
-2.072000E-03,+8.000000E-02,-6.720000E+00
-2.071000E-03,+1.600000E-01,-6.720000E+00
-2.070000E-03,+1.600000E-01,-6.720000E+00
-2.069000E-03,+2.400000E-01,-6.720000E+00
-2.068000E-03,+3.200000E-01,-6.720000E+00
-2.067000E-03,+3.200000E-01,-6.720000E+00
-2.066000E-03,+4.000000E-01,-6.720000E+00
-2.065000E-03,+4.000000E-01,-6.720000E+00
-2.064000E-03,+4.000000E-01,-6.720000E+00
-2.063000E-03,+4.000000E-01,-6.720000E+00
-2.062000E-03,+4.800000E-01,-6.720000E+00
-2.061000E-03,+5.600000E-01,-6.720000E+00
-2.060000E-03,+5.600000E-01,-6.720000E+00
-2.059000E-03,+6.400000E-01,-6.720000E+00
-2.058000E-03,+6.400000E-01,-6.720000E+00
-2.057000E-03,+6.400000E-01,-6.720000E+00
-2.056000E-03,+8.000000E-01,-6.720000E+00
-2.055000E-03,+8.000000E-01,-6.720000E+00
-2.054000E-03,+8.000000E-01,-6.720000E+00
-2.053000E-03,+8.800000E-01,-6.640000E+00
-2.052000E-03,+8.800000E-01,-6.720000E+00
-2.051000E-03,+9.600000E-01,-6.640000E+00
-2.050000E-03,+9.600000E-01,-6.720000E+00
-2.049000E-03,+1.040000E+00,-6.640000E+00
-2.048000E-03,+1.120000E+00,-6.640000E+00
-2.047000E-03,+1.120000E+00,-6.640000E+00
-2.046000E-03,+1.120000E+00,-6.640000E+00
-2.045000E-03,+1.200000E+00,-6.640000E+00
-2.044000E-03,+1.280000E+00,-6.640000E+00
-2.043000E-03,+1.280000E+00,-6.560000E+00
-2.042000E-03,+1.280000E+00,-6.640000E+00
-2.041000E-03,+1.360000E+00,-6.640000E+00
-2.040000E-03,+1.440000E+00,-6.640000E+00
-2.039000E-03,+1.440000E+00,-6.560000E+00
-2.038000E-03,+1.440000E+00,-6.560000E+00
-2.037000E-03,+1.520000E+00,-6.640000E+00
-2.036000E-03,+1.520000E+00,-6.560000E+00
-2.035000E-03,+1.600000E+00,-6.560000E+00
-2.034000E-03,+1.600000E+00,-6.560000E+00
-2.033000E-03,+1.680000E+00,-6.480000E+00
-2.032000E-03,+1.680000E+00,-6.560000E+00
-2.031000E-03,+1.760000E+00,-6.480000E+00
-2.030000E-03,+1.760000E+00,-6.480000E+00
-2.029000E-03,+1.840000E+00,-6.480000E+00
-2.028000E-03,+1.840000E+00,-6.480000E+00
-2.027000E-03,+1.840000E+00,-6.480000E+00
-2.026000E-03,+1.920000E+00,-6.480000E+00
-2.025000E-03,+1.920000E+00,-6.400000E+00
-2.024000E-03,+1.920000E+00,-6.480000E+00
-2.023000E-03,+2.000000E+00,-6.400000E+00
-2.022000E-03,+2.080000E+00,-6.400000E+00
-2.021000E-03,+2.080000E+00,-6.400000E+00
-2.020000E-03,+2.080000E+00,-6.400000E+00
-2.019000E-03,+2.160000E+00,-6.400000E+00
-2.018000E-03,+2.160000E+00,-6.320000E+00
-2.017000E-03,+2.240000E+00,-6.320000E+00
-2.016000E-03,+2.240000E+00,-6.320000E+00
-2.015000E-03,+2.320000E+00,-6.320000E+00
-2.014000E-03,+2.320000E+00,-6.320000E+00
-2.013000E-03,+2.400000E+00,-6.240000E+00
-2.012000E-03,+2.400000E+00,-6.320000E+00
-2.011000E-03,+2.480000E+00,-6.240000E+00
-2.010000E-03,+2.480000E+00,-6.240000E+00
-2.009000E-03,+2.480000E+00,-6.160000E+00
-2.008000E-03,+2.560000E+00,-6.160000E+00
-2.007000E-03,+2.560000E+00,-6.160000E+00
-2.006000E-03,+2.640000E+00,-6.160000E+00
-2.005000E-03,+2.640000E+00,-6.160000E+00
-2.004000E-03,+2.800000E+00,-6.160000E+00
-2.003000E-03,+2.720000E+00,-6.160000E+00
-2.002000E-03,+2.720000E+00,-6.160000E+00
-2.001000E-03,+2.800000E+00,-6.080000E+00
-2.000000E-03,+2.800000E+00,-6.080000E+00
-1.999000E-03,+2.880000E+00,-6.000000E+00
-1.998000E-03,+2.880000E+00,-6.080000E+00
-1.997000E-03,+2.880000E+00,-6.000000E+00
-1.996000E-03,+2.960000E+00,-6.000000E+00
-1.995000E-03,+2.960000E+00,-6.000000E+00
-1.994000E-03,+2.960000E+00,-6.000000E+00
-1.993000E-03,+3.040000E+00,-5.920000E+00
-1.992000E-03,+3.040000E+00,-5.920000E+00
-1.991000E-03,+3.200000E+00,-5.840000E+00
-1.990000E-03,+3.120000E+00,-5.840000E+00
-1.989000E-03,+3.200000E+00,-5.840000E+00
-1.988000E-03,+3.200000E+00,-5.840000E+00
-1.987000E-03,+3.280000E+00,-5.840000E+00
-1.986000E-03,+3.280000E+00,-5.760000E+00
-1.985000E-03,+3.280000E+00,-5.760000E+00
-1.984000E-03,+3.360000E+00,-5.680000E+00
-1.983000E-03,+3.360000E+00,-5.760000E+00
-1.982000E-03,+3.360000E+00,-5.680000E+00
-1.981000E-03,+3.520000E+00,-5.680000E+00
-1.980000E-03,+3.520000E+00,-5.680000E+00
-1.979000E-03,+3.520000E+00,-5.600000E+00
-1.978000E-03,+3.600000E+00,-5.600000E+00
-1.977000E-03,+3.600000E+00,-5.600000E+00
-1.976000E-03,+3.600000E+00,-5.600000E+00
-1.975000E-03,+3.600000E+00,-5.520000E+00
-1.974000E-03,+3.680000E+00,-5.520000E+00
-1.973000E-03,+3.680000E+00,-5.520000E+00
-1.972000E-03,+3.760000E+00,-5.440000E+00
-1.971000E-03,+3.760000E+00,-5.440000E+00
-1.970000E-03,+3.760000E+00,-5.440000E+00
-1.969000E-03,+3.840000E+00,-5.360000E+00
-1.968000E-03,+3.840000E+00,-5.360000E+00
-1.967000E-03,+3.840000E+00,-5.360000E+00
-1.966000E-03,+3.840000E+00,-5.280000E+00
-1.965000E-03,+3.920000E+00,-5.360000E+00
-1.964000E-03,+3.920000E+00,-5.280000E+00
-1.963000E-03,+3.920000E+00,-5.280000E+00
-1.962000E-03,+4.000000E+00,-5.200000E+00
-1.961000E-03,+4.000000E+00,-5.200000E+00
-1.960000E-03,+4.000000E+00,-5.200000E+00
-1.959000E-03,+4.080000E+00,-5.120000E+00
-1.958000E-03,+4.080000E+00,-5.120000E+00
-1.957000E-03,+4.160000E+00,-5.120000E+00
-1.956000E-03,+4.160000E+00,-5.120000E+00
-1.955000E-03,+4.240000E+00,-5.040000E+00
-1.954000E-03,+4.240000E+00,-5.040000E+00
-1.953000E-03,+4.320000E+00,-5.040000E+00
-1.952000E-03,+4.320000E+00,-5.040000E+00
-1.951000E-03,+4.320000E+00,-4.960000E+00
-1.950000E-03,+4.400000E+00,-4.960000E+00
-1.949000E-03,+4.320000E+00,-4.960000E+00
-1.948000E-03,+4.480000E+00,-4.880000E+00
-1.947000E-03,+4.400000E+00,-4.800000E+00
-1.946000E-03,+4.480000E+00,-4.800000E+00
-1.945000E-03,+4.560000E+00,-4.800000E+00
-1.944000E-03,+4.480000E+00,-4.800000E+00
-1.943000E-03,+4.480000E+00,-4.720000E+00
-1.942000E-03,+4.480000E+00,-4.720000E+00
-1.941000E-03,+4.640000E+00,-4.720000E+00
-1.940000E-03,+4.560000E+00,-4.720000E+00
-1.939000E-03,+4.720000E+00,-4.640000E+00
-1.938000E-03,+4.640000E+00,-4.640000E+00
-1.937000E-03,+4.640000E+00,-4.560000E+00
-1.936000E-03,+4.720000E+00,-4.560000E+00
-1.935000E-03,+4.720000E+00,-4.480000E+00
-1.934000E-03,+4.720000E+00,-4.480000E+00
-1.933000E-03,+4.800000E+00,-4.480000E+00
-1.932000E-03,+4.800000E+00,-4.400000E+00
-1.931000E-03,+4.880000E+00,-4.400000E+00
-1.930000E-03,+4.800000E+00,-4.400000E+00
-1.929000E-03,+4.800000E+00,-4.400000E+00
-1.928000E-03,+4.960000E+00,-4.320000E+00
-1.927000E-03,+4.880000E+00,-4.320000E+00
-1.926000E-03,+4.880000E+00,-4.240000E+00
-1.925000E-03,+4.880000E+00,-4.240000E+00
-1.924000E-03,+5.040000E+00,-4.240000E+00
-1.923000E-03,+5.040000E+00,-4.160000E+00
-1.922000E-03,+5.040000E+00,-4.160000E+00
-1.921000E-03,+5.120000E+00,-4.080000E+00
-1.920000E-03,+5.040000E+00,-4.080000E+00
-1.919000E-03,+5.120000E+00,-4.080000E+00
-1.918000E-03,+5.120000E+00,-4.080000E+00
-1.917000E-03,+5.120000E+00,-4.000000E+00
-1.916000E-03,+5.200000E+00,-3.920000E+00
-1.915000E-03,+5.200000E+00,-3.920000E+00
-1.914000E-03,+5.280000E+00,-3.920000E+00
-1.913000E-03,+5.200000E+00,-3.840000E+00
-1.912000E-03,+5.280000E+00,-3.840000E+00
-1.911000E-03,+5.280000E+00,-3.840000E+00
-1.910000E-03,+5.280000E+00,-3.760000E+00
-1.909000E-03,+5.280000E+00,-3.760000E+00
-1.908000E-03,+5.360000E+00,-3.680000E+00
-1.907000E-03,+5.440000E+00,-3.600000E+00
-1.906000E-03,+5.440000E+00,-3.680000E+00
-1.905000E-03,+5.440000E+00,-3.600000E+00
-1.904000E-03,+5.360000E+00,-3.600000E+00
-1.903000E-03,+5.360000E+00,-3.520000E+00
-1.902000E-03,+5.440000E+00,-3.520000E+00
-1.901000E-03,+5.440000E+00,-3.440000E+00
-1.900000E-03,+5.520000E+00,-3.440000E+00
-1.899000E-03,+5.440000E+00,-3.440000E+00
-1.898000E-03,+5.440000E+00,-3.360000E+00
-1.897000E-03,+5.440000E+00,-3.360000E+00
-1.896000E-03,+5.520000E+00,-3.360000E+00
-1.895000E-03,+5.520000E+00,-3.280000E+00
-1.894000E-03,+5.520000E+00,-3.280000E+00
-1.893000E-03,+5.600000E+00,-3.200000E+00
-1.892000E-03,+5.680000E+00,-3.200000E+00
-1.891000E-03,+5.600000E+00,-3.120000E+00
-1.890000E-03,+5.600000E+00,-3.120000E+00
-1.889000E-03,+5.760000E+00,-3.040000E+00
-1.888000E-03,+5.760000E+00,-3.040000E+00
-1.887000E-03,+5.760000E+00,-3.040000E+00
-1.886000E-03,+5.760000E+00,-2.960000E+00
-1.885000E-03,+5.680000E+00,-2.960000E+00
-1.884000E-03,+5.760000E+00,-2.800000E+00
-1.883000E-03,+5.760000E+00,-2.800000E+00
-1.882000E-03,+5.840000E+00,-2.880000E+00
-1.881000E-03,+5.760000E+00,-2.720000E+00
-1.880000E-03,+5.840000E+00,-2.800000E+00
-1.879000E-03,+5.840000E+00,-2.720000E+00
-1.878000E-03,+5.840000E+00,-2.640000E+00
-1.877000E-03,+5.920000E+00,-2.640000E+00
-1.876000E-03,+5.920000E+00,-2.560000E+00
-1.875000E-03,+5.840000E+00,-2.560000E+00
-1.874000E-03,+5.920000E+00,-2.480000E+00
-1.873000E-03,+5.920000E+00,-2.480000E+00
-1.872000E-03,+5.920000E+00,-2.480000E+00
-1.871000E-03,+5.920000E+00,-2.400000E+00
-1.870000E-03,+5.920000E+00,-2.400000E+00
-1.869000E-03,+6.000000E+00,-2.320000E+00
-1.868000E-03,+5.920000E+00,-2.320000E+00
-1.867000E-03,+6.000000E+00,-2.240000E+00
-1.866000E-03,+6.000000E+00,-2.240000E+00
-1.865000E-03,+6.000000E+00,-2.160000E+00
-1.864000E-03,+6.000000E+00,-2.160000E+00
-1.863000E-03,+6.080000E+00,-2.080000E+00
-1.862000E-03,+6.080000E+00,-2.080000E+00
-1.861000E-03,+6.080000E+00,-2.000000E+00
-1.860000E-03,+6.080000E+00,-2.000000E+00
-1.859000E-03,+6.080000E+00,-2.000000E+00
-1.858000E-03,+6.080000E+00,-1.920000E+00
-1.857000E-03,+6.160000E+00,-1.920000E+00
-1.856000E-03,+6.080000E+00,-1.920000E+00
-1.855000E-03,+6.160000E+00,-1.840000E+00
-1.854000E-03,+6.160000E+00,-1.760000E+00
-1.853000E-03,+6.240000E+00,-1.760000E+00
-1.852000E-03,+6.240000E+00,-1.760000E+00
-1.851000E-03,+6.240000E+00,-1.680000E+00
-1.850000E-03,+6.160000E+00,-1.680000E+00
-1.849000E-03,+6.160000E+00,-1.680000E+00
-1.848000E-03,+6.160000E+00,-1.600000E+00
-1.847000E-03,+6.160000E+00,-1.600000E+00
-1.846000E-03,+6.240000E+00,-1.520000E+00
-1.845000E-03,+6.160000E+00,-1.520000E+00
-1.844000E-03,+6.320000E+00,-1.520000E+00
-1.843000E-03,+6.320000E+00,-1.440000E+00
-1.842000E-03,+6.320000E+00,-1.360000E+00
-1.841000E-03,+6.320000E+00,-1.360000E+00
-1.840000E-03,+6.320000E+00,-1.280000E+00
-1.839000E-03,+6.240000E+00,-1.280000E+00
-1.838000E-03,+6.240000E+00,-1.280000E+00
-1.837000E-03,+6.240000E+00,-1.200000E+00
-1.836000E-03,+6.400000E+00,-1.200000E+00
-1.835000E-03,+6.320000E+00,-1.120000E+00
-1.834000E-03,+6.400000E+00,-1.120000E+00
-1.833000E-03,+6.400000E+00,-1.040000E+00
-1.832000E-03,+6.320000E+00,-1.040000E+00
-1.831000E-03,+6.320000E+00,-9.600000E-01
-1.830000E-03,+6.400000E+00,-9.600000E-01
-1.829000E-03,+6.400000E+00,-9.600000E-01
-1.828000E-03,+6.400000E+00,-8.800000E-01
-1.827000E-03,+6.400000E+00,-8.800000E-01
-1.826000E-03,+6.400000E+00,-8.000000E-01
-1.825000E-03,+6.400000E+00,-8.000000E-01
-1.824000E-03,+6.400000E+00,-7.200000E-01
-1.823000E-03,+6.400000E+00,-7.200000E-01
-1.822000E-03,+6.400000E+00,-7.200000E-01
-1.821000E-03,+6.400000E+00,-6.400000E-01
-1.820000E-03,+6.400000E+00,-5.600000E-01
-1.819000E-03,+6.400000E+00,-5.600000E-01
-1.818000E-03,+6.400000E+00,-5.600000E-01
-1.817000E-03,+6.480000E+00,-4.800000E-01
-1.816000E-03,+6.480000E+00,-4.000000E-01
-1.815000E-03,+6.400000E+00,-4.000000E-01
-1.814000E-03,+6.400000E+00,-4.000000E-01
-1.813000E-03,+6.400000E+00,-3.200000E-01
-1.812000E-03,+6.400000E+00,-3.200000E-01
-1.811000E-03,+6.480000E+00,-3.200000E-01
-1.810000E-03,+6.480000E+00,-2.400000E-01
-1.809000E-03,+6.480000E+00,-1.600000E-01
-1.808000E-03,+6.400000E+00,-1.600000E-01
-1.807000E-03,+6.480000E+00,-1.600000E-01
-1.806000E-03,+6.400000E+00,-8.000000E-02
-1.805000E-03,+6.480000E+00,-8.000000E-02
-1.804000E-03,+6.400000E+00,-8.000000E-02
-1.803000E-03,+6.400000E+00,+0.000000E+00
-1.802000E-03,+6.480000E+00,+8.000000E-02
-1.801000E-03,+6.400000E+00,+8.000000E-02
-1.800000E-03,+6.480000E+00,+2.400000E-01
-1.799000E-03,+6.400000E+00,+1.600000E-01
-1.798000E-03,+6.480000E+00,+2.400000E-01
-1.797000E-03,+6.400000E+00,+2.400000E-01
-1.796000E-03,+6.400000E+00,+3.200000E-01
-1.795000E-03,+6.400000E+00,+3.200000E-01
-1.794000E-03,+6.400000E+00,+3.200000E-01
-1.793000E-03,+6.400000E+00,+4.000000E-01
-1.792000E-03,+6.400000E+00,+4.000000E-01
-1.791000E-03,+6.400000E+00,+4.000000E-01
-1.790000E-03,+6.400000E+00,+4.800000E-01
-1.789000E-03,+6.400000E+00,+5.600000E-01
-1.788000E-03,+6.400000E+00,+5.600000E-01
-1.787000E-03,+6.400000E+00,+5.600000E-01
-1.786000E-03,+6.400000E+00,+6.400000E-01
-1.785000E-03,+6.400000E+00,+6.400000E-01
-1.784000E-03,+6.320000E+00,+7.200000E-01
-1.783000E-03,+6.400000E+00,+7.200000E-01
-1.782000E-03,+6.400000E+00,+8.000000E-01
-1.781000E-03,+6.320000E+00,+8.000000E-01
-1.780000E-03,+6.320000E+00,+8.800000E-01
-1.779000E-03,+6.400000E+00,+8.800000E-01
-1.778000E-03,+6.320000E+00,+9.600000E-01
-1.777000E-03,+6.240000E+00,+9.600000E-01
-1.776000E-03,+6.320000E+00,+9.600000E-01
-1.775000E-03,+6.240000E+00,+1.040000E+00
-1.774000E-03,+6.320000E+00,+1.120000E+00
